household_key,age,incomeK,HHsize,kids,Month,transaction,amount,att
1921,40,39,2,0,19,20,53.83,0
1921,40,39,2,0,20,26,55.99,0
1921,40,39,2,0,21,11,43.98,0
1921,40,39,2,0,22,56,167.8,0
1921,40,39,2,0,23,9,39.84,1
1923,21,39,1,0,3,63,217.2,0
1923,21,39,1,0,4,19,64.76,0
1923,21,39,1,0,5,89,283.64,0
1923,21,39,1,0,6,68,165.14,0
1923,21,39,1,0,7,48,113.51,0
1923,21,39,1,0,8,45,157.42,0
1923,21,39,1,0,9,72,200.29,0
1923,21,39,1,0,10,40,133.92,0
1923,21,39,1,0,11,69,209.79,0
1923,21,39,1,0,12,35,171.3,0
1923,21,39,1,0,13,92,301.65,0
1923,21,39,1,0,14,23,130.81,0
1923,21,39,1,0,15,31,172.36,0
1923,21,39,1,0,16,59,287.18,0
1923,21,39,1,0,17,51,253.06,0
1923,21,39,1,0,18,71,337.53,0
1923,21,39,1,0,19,55,313.58,0
1923,21,39,1,0,20,24,173.16,0
1923,21,39,1,0,21,31,160.92,0
1923,21,39,1,0,22,76,423.13,0
1923,21,39,1,0,23,52,227.8,0
1923,21,39,1,0,24,82,324.68,0
1926,30,39,2,0,5,11,41.4,0
1926,30,39,2,0,6,17,55.96,0
1926,30,39,2,0,7,25,95.33,0
1926,30,39,2,0,8,62,258.87,0
1926,30,39,2,0,9,21,104.64,0
1926,30,39,2,0,10,23,66.3,0
1926,30,39,2,0,11,33,133.92,1
1926,30,39,2,0,13,38,161.02,0
1926,30,39,2,0,14,35,103.55,0
1926,30,39,2,0,15,41,196.01,0
1926,30,39,2,0,16,27,134.87,0
1926,30,39,2,0,17,8,51.29,0
1926,30,39,2,0,18,28,135.25,0
1926,30,39,2,0,19,27,71.73,0
1926,30,39,2,0,20,23,82.93,0
1926,30,39,2,0,21,19,58.8,0
1926,30,39,2,0,22,52,191.24,0
1926,30,39,2,0,23,5,57.56,0
1926,30,39,2,0,24,36,116.54,0
1928,40,87,3,1,3,101,258.45,0
1928,40,87,3,1,4,31,100.17,0
1928,40,87,3,1,5,48,136.02,0
1928,40,87,3,1,6,54,135.62,0
1928,40,87,3,1,7,72,183.8,0
1928,40,87,3,1,8,36,90.97,0
1928,40,87,3,1,9,31,55.17,0
1928,40,87,3,1,10,13,20.93,0
1928,40,87,3,1,11,38,98.46,0
1928,40,87,3,1,12,20,47.44,0
1928,40,87,3,1,13,31,101.25,0
1928,40,87,3,1,14,38,113.94,0
1928,40,87,3,1,15,55,109.18,0
1928,40,87,3,1,16,36,107.05,0
1928,40,87,3,1,17,44,108.56,0
1928,40,87,3,1,18,66,172.78,0
1928,40,87,3,1,19,19,75.01,0
1928,40,87,3,1,20,24,83.31,0
1928,40,87,3,1,21,19,66.12,0
1928,40,87,3,1,22,26,92.68,0
1928,40,87,3,1,23,15,41.25,0
1928,40,87,3,1,24,31,93.95,0
1929,40,29,1,0,2,97,231.48,0
1929,40,29,1,0,3,37,98.21,0
1929,40,29,1,0,4,40,145.16,0
1929,40,29,1,0,5,72,143.21,0
1929,40,29,1,0,6,39,94.16,0
1929,40,29,1,0,7,171,371.96,0
1929,40,29,1,0,8,123,302.06,0
1929,40,29,1,0,9,78,183.83,0
1929,40,29,1,0,10,68,165.67,0
1929,40,29,1,0,11,43,116.19,0
1929,40,29,1,0,12,85,216.18,0
1929,40,29,1,0,13,101,260.64,0
1929,40,29,1,0,14,40,87.66,0
1929,40,29,1,0,15,119,269.73,0
1929,40,29,1,0,16,51,106.93,0
1929,40,29,1,0,17,49,121.83,0
1929,40,29,1,0,18,61,159.77,0
1929,40,29,1,0,19,64,153.87,0
1929,40,29,1,0,20,98,244.56,0
1929,40,29,1,0,21,73,171.01,0
1929,40,29,1,0,22,58,127.18,0
1929,40,29,1,0,23,114,287.49,0
1929,40,29,1,0,24,113,276.7,0
1931,50,57,1,0,4,38,105.66,0
1931,50,57,1,0,5,26,62.7,0
1931,50,57,1,0,6,24,50.12,0
1931,50,57,1,0,7,33,99.34,0
1931,50,57,1,0,8,35,108.31,0
1931,50,57,1,0,9,46,123.24,0
1931,50,57,1,0,10,20,53.3,0
1931,50,57,1,0,11,18,45.1,0
1931,50,57,1,0,12,57,232.28,0
1931,50,57,1,0,13,71,220.13,0
1931,50,57,1,0,14,34,71.69,0
1931,50,57,1,0,15,42,119.31,0
1931,50,57,1,0,16,20,38.88,0
1931,50,57,1,0,17,31,78.79,0
1931,50,57,1,0,18,94,259.64,0
1931,50,57,1,0,19,26,61.42,0
1931,50,57,1,0,20,45,152.36,0
1931,50,57,1,0,21,44,141.94,0
1931,50,57,1,0,22,23,37.82,0
1931,50,57,1,0,23,22,58.14,0
1931,50,57,1,0,24,33,90.91,1
1935,60,162,2,0,5,29,140.94,0
1935,60,162,2,0,6,90,490.41,0
1935,60,162,2,0,7,144,621.7,0
1935,60,162,2,0,8,89,227.52,0
1935,60,162,2,0,9,135,633.55,0
1935,60,162,2,0,10,200,845.96,0
1935,60,162,2,0,11,81,444.22,0
1935,60,162,2,0,12,155,652.99,0
1935,60,162,2,0,13,138,787.96,0
1935,60,162,2,0,14,143,783.1,0
1935,60,162,2,0,15,76,531.59,0
1935,60,162,2,0,16,92,535.78,0
1935,60,162,2,0,17,139,678.99,0
1935,60,162,2,0,18,112,600.37,0
1935,60,162,2,0,19,130,805.18,0
1935,60,162,2,0,20,156,677.43,0
1935,60,162,2,0,21,145,787.02,0
1935,60,162,2,0,22,148,701.39,0
1935,60,162,2,0,23,126,709.28,0
1935,60,162,2,0,24,109,438.09,0
1937,50,57,2,0,3,173,404.86,0
1937,50,57,2,0,4,131,297.06,0
1937,50,57,2,0,5,150,344.24,0
1937,50,57,2,0,6,179,425.11,0
1937,50,57,2,0,7,51,127.46,0
1937,50,57,2,0,8,69,125.6,0
1937,50,57,2,0,9,85,172.6,0
1937,50,57,2,0,10,130,315.64,0
1937,50,57,2,0,11,131,274.74,0
1937,50,57,2,0,12,126,279.93,0
1937,50,57,2,0,13,158,331.46,0
1937,50,57,2,0,14,31,84.81,0
1937,50,57,2,0,15,114,245.56,0
1937,50,57,2,0,16,188,416.21,0
1937,50,57,2,0,17,187,408.92,0
1937,50,57,2,0,18,200,432.78,0
1937,50,57,2,0,19,154,314.72,0
1937,50,57,2,0,20,121,251.75,0
1937,50,57,2,0,21,169,391.37,0
1937,50,57,2,0,22,144,328.35,0
1937,50,57,2,0,23,157,360.86,0
1937,50,57,2,0,24,118,305.25,0
1939,40,57,2,0,2,69,159.46,0
1939,40,57,2,0,3,30,83.76,0
1939,40,57,2,0,4,112,310.07,0
1939,40,57,2,0,5,4,7.19,0
1939,40,57,2,0,6,45,147.39,1
1939,40,57,2,0,8,2,57.29,0
1939,40,57,2,0,9,32,91.14,0
1939,40,57,2,0,10,81,195.38,0
1939,40,57,2,0,11,46,163.91,0
1939,40,57,2,0,12,8,37.45,1
1939,40,57,2,0,14,9,75.91,0
1939,40,57,2,0,15,71,243.82,0
1939,40,57,2,0,16,7,17.01,0
1939,40,57,2,0,17,118,389.97,0
1939,40,57,2,0,18,39,199.16,0
1939,40,57,2,0,19,30,104.47,0
1939,40,57,2,0,20,78,279.91,0
1939,40,57,2,0,21,132,388.01,0
1939,40,57,2,0,22,41,169.89,0
1939,40,57,2,0,23,70,258.71,0
1939,40,57,2,0,24,61,255.14,0
1944,30,137,4,2,4,46,147.32,0
1944,30,137,4,2,5,150,457.9,0
1944,30,137,4,2,6,86,290.24,0
1944,30,137,4,2,7,166,531.15,0
1944,30,137,4,2,8,172,586.34,0
1944,30,137,4,2,9,163,570.66,0
1944,30,137,4,2,10,118,433.61,0
1944,30,137,4,2,11,110,396.22,0
1944,30,137,4,2,12,143,568.23,0
1944,30,137,4,2,13,145,546.81,0
1944,30,137,4,2,14,103,416.26,0
1944,30,137,4,2,15,98,354.8,0
1944,30,137,4,2,16,134,485.32,0
1944,30,137,4,2,17,142,557.14,0
1944,30,137,4,2,18,90,347.82,0
1944,30,137,4,2,19,140,513.04,0
1944,30,137,4,2,20,165,613.91,0
1944,30,137,4,2,21,160,651.64,0
1944,30,137,4,2,22,146,606.53,0
1944,30,137,4,2,23,222,848.67,0
1944,30,137,4,2,24,198,821.21,0
1948,40,57,1,0,4,14,33.01,1
1948,40,57,1,0,9,17,26.06,0
1948,40,57,1,0,10,3,6.56,0
1948,40,57,1,0,11,42,67.47,0
1948,40,57,1,0,12,12,22.32,0
1948,40,57,1,0,13,43,73.77,1
1948,40,57,1,0,15,73,138.53,0
1948,40,57,1,0,16,60,145.18,0
1948,40,57,1,0,17,76,156.73,0
1948,40,57,1,0,18,63,117.28,0
1948,40,57,1,0,19,53,92.34,0
1948,40,57,1,0,20,86,127.57,0
1948,40,57,1,0,21,96,162.02,0
1948,40,57,1,0,22,48,73.3,0
1948,40,57,1,0,23,78,144.18,0
1948,40,57,1,0,24,82,131.56,0
1953,50,57,1,0,4,19,53.86,0
1953,50,57,1,0,5,20,53.92,0
1953,50,57,1,0,6,4,8.68,0
1953,50,57,1,0,7,34,64.09,0
1953,50,57,1,0,8,18,40.07,0
1953,50,57,1,0,9,57,152.81,0
1953,50,57,1,0,10,31,81.46,0
1953,50,57,1,0,11,52,149.56,0
1953,50,57,1,0,12,110,404.54,0
1953,50,57,1,0,13,105,337.77,0
1953,50,57,1,0,14,54,174.46,0
1953,50,57,1,0,15,102,293.79,0
1953,50,57,1,0,16,74,310.76,0
1953,50,57,1,0,17,11,78.63,0
1953,50,57,1,0,18,44,176.86,0
1953,50,57,1,0,19,13,61.61,0
1953,50,57,1,0,20,4,20.13,0
1953,50,57,1,0,21,13,25.57,0
1953,50,57,1,0,22,16,50.35,0
1953,50,57,1,0,23,20,42.01,0
1953,50,57,1,0,24,37,113,0
1964,75,8,1,0,5,7,12.92,0
1964,75,8,1,0,6,76,136.63,0
1964,75,8,1,0,7,44,63.88,0
1964,75,8,1,0,8,46,83.15,0
1964,75,8,1,0,9,49,107.76,0
1964,75,8,1,0,10,42,86.8,0
1964,75,8,1,0,11,82,156.67,0
1964,75,8,1,0,12,39,83.08,0
1964,75,8,1,0,13,47,97.12,1
1964,75,8,1,0,15,42,80.55,0
1964,75,8,1,0,16,61,125.01,0
1964,75,8,1,0,17,96,201.77,0
1964,75,8,1,0,18,85,189.33,0
1964,75,8,1,0,19,62,112.39,0
1964,75,8,1,0,20,54,115.71,0
1964,75,8,1,0,21,13,27.4,0
1964,75,8,1,0,22,35,81.19,0
1964,75,8,1,0,23,42,93.83,0
1964,75,8,1,0,24,33,90.58,0
1965,30,57,3,1,5,16,41.59,0
1965,30,57,3,1,6,23,128.17,0
1965,30,57,3,1,7,74,270.02,0
1965,30,57,3,1,8,21,226.89,0
1965,30,57,3,1,9,71,227.91,0
1965,30,57,3,1,10,46,244.1,0
1965,30,57,3,1,11,64,247.94,0
1965,30,57,3,1,12,46,189.98,0
1965,30,57,3,1,13,75,442.37,0
1965,30,57,3,1,14,61,315.34,0
1965,30,57,3,1,15,72,238.29,0
1965,30,57,3,1,16,64,244.56,0
1965,30,57,3,1,17,66,263.25,0
1965,30,57,3,1,18,69,317.48,0
1965,30,57,3,1,19,22,67.75,0
1965,30,57,3,1,20,44,102.34,0
1965,30,57,3,1,21,45,149.67,0
1965,30,57,3,1,22,34,75.14,0
1965,30,57,3,1,23,85,210.13,0
1965,30,57,3,1,24,37,116.07,0
1975,40,87,1,0,3,16,93.3,0
1975,40,87,1,0,4,164,760.25,0
1975,40,87,1,0,5,152,622.41,0
1975,40,87,1,0,6,115,539.2,0
1975,40,87,1,0,7,150,723.94,0
1975,40,87,1,0,8,156,775.56,0
1975,40,87,1,0,9,206,876.51,0
1975,40,87,1,0,10,121,940.25,0
1975,40,87,1,0,11,178,800.59,0
1975,40,87,1,0,12,184,737.35,0
1975,40,87,1,0,13,309,1364.88,0
1975,40,87,1,0,14,227,928.86,0
1975,40,87,1,0,15,244,1031.9,0
1975,40,87,1,0,16,243,1119.35,0
1975,40,87,1,0,17,126,554.31,0
1975,40,87,1,0,18,230,835.05,0
1975,40,87,1,0,19,181,776.52,0
1975,40,87,1,0,20,203,779.61,0
1975,40,87,1,0,21,227,841.3,0
1975,40,87,1,0,22,180,856.32,0
1975,40,87,1,0,23,212,778.13,0
1975,40,87,1,0,24,170,586.08,0
1976,30,57,6,3,4,37,78.42,0
1976,30,57,6,3,5,65,146.34,0
1976,30,57,6,3,6,101,231.08,0
1976,30,57,6,3,7,181,446.48,0
1976,30,57,6,3,8,45,112.2,0
1976,30,57,6,3,9,129,291.76,0
1976,30,57,6,3,10,27,81.82,0
1976,30,57,6,3,11,41,120.46,0
1976,30,57,6,3,12,69,152,0
1976,30,57,6,3,13,64,196.05,0
1976,30,57,6,3,14,50,151.94,0
1976,30,57,6,3,15,54,148.09,0
1976,30,57,6,3,16,89,193.57,0
1976,30,57,6,3,17,85,198.15,0
1976,30,57,6,3,18,48,134.45,0
1976,30,57,6,3,19,52,152.75,0
1976,30,57,6,3,20,20,56.12,0
1976,30,57,6,3,21,18,74.04,0
1976,30,57,6,3,22,56,141.7,0
1976,30,57,6,3,23,88,223.7,0
1976,30,57,6,3,24,59,191.72,0
1980,60,57,2,0,3,45,136.33,0
1980,60,57,2,0,4,52,172.68,0
1980,60,57,2,0,5,92,279.56,0
1980,60,57,2,0,6,51,172.49,0
1980,60,57,2,0,7,14,59.14,0
1980,60,57,2,0,8,58,201.19,0
1980,60,57,2,0,9,118,410.83,0
1980,60,57,2,0,10,34,107.77,0
1980,60,57,2,0,11,90,255.74,0
1980,60,57,2,0,12,21,75.76,0
1980,60,57,2,0,13,52,175.64,0
1980,60,57,2,0,14,67,218.92,0
1980,60,57,2,0,15,65,221,0
1980,60,57,2,0,16,55,208.65,0
1980,60,57,2,0,17,91,372.59,0
1980,60,57,2,0,18,47,144.14,0
1980,60,57,2,0,19,47,132.81,0
1980,60,57,2,0,20,67,269.63,0
1980,60,57,2,0,21,137,454.33,0
1980,60,57,2,0,22,10,21.07,0
1980,60,57,2,0,23,104,352.88,1
1989,75,19,1,0,4,33,66.82,0
1989,75,19,1,0,5,50,97.43,0
1989,75,19,1,0,6,8,23.4,0
1989,75,19,1,0,7,63,174.62,0
1989,75,19,1,0,8,49,126.35,0
1989,75,19,1,0,9,73,143.53,0
1989,75,19,1,0,10,79,201.08,0
1989,75,19,1,0,11,69,150.86,0
1989,75,19,1,0,12,54,99.96,0
1989,75,19,1,0,13,60,121.87,0
1989,75,19,1,0,14,85,208.39,0
1989,75,19,1,0,15,68,170.64,0
1989,75,19,1,0,16,78,168.99,0
1989,75,19,1,0,17,81,180.68,0
1989,75,19,1,0,18,54,133.53,0
1989,75,19,1,0,19,83,156.81,0
1989,75,19,1,0,20,75,152.17,0
1989,75,19,1,0,21,65,141.58,0
1989,75,19,1,0,22,82,183.26,0
1989,75,19,1,0,23,72,168.41,0
1989,75,19,1,0,24,70,143.87,0
1990,40,137,6,3,4,12,29.2,0
1990,40,137,6,3,5,46,130.17,0
1990,40,137,6,3,6,42,130.97,0
1990,40,137,6,3,7,76,282.64,0
1990,40,137,6,3,8,107,247.75,0
1990,40,137,6,3,9,51,191.73,0
1990,40,137,6,3,10,49,188.11,0
1990,40,137,6,3,11,37,91.69,0
1990,40,137,6,3,12,38,157.52,0
1990,40,137,6,3,13,72,228.93,0
1990,40,137,6,3,14,59,222.33,0
1990,40,137,6,3,15,72,266.58,0
1990,40,137,6,3,16,69,193.97,0
1990,40,137,6,3,17,67,259.1,0
1990,40,137,6,3,18,60,197.19,0
1990,40,137,6,3,19,115,491.75,0
1990,40,137,6,3,20,86,335.1,0
1990,40,137,6,3,21,57,184.27,0
1990,40,137,6,3,22,89,268.94,0
1990,40,137,6,3,23,60,185.63,0
1990,40,137,6,3,24,78,271.56,0
2002,40,39,1,0,2,29,56.83,0
2002,40,39,1,0,3,38,103.78,0
2002,40,39,1,0,4,37,85.88,0
2002,40,39,1,0,5,54,133.31,0
2002,40,39,1,0,6,70,167.1,0
2002,40,39,1,0,7,17,76.07,0
2002,40,39,1,0,8,66,166.13,0
2002,40,39,1,0,9,28,58.25,0
2002,40,39,1,0,10,49,127.19,1
2002,40,39,1,0,14,29,54.01,0
2002,40,39,1,0,15,1,4.64,0
2002,40,39,1,0,16,3,21.01,0
2002,40,39,1,0,17,23,59.11,0
2002,40,39,1,0,18,67,167.65,0
2002,40,39,1,0,19,98,242.79,0
2002,40,39,1,0,20,103,310.23,0
2002,40,39,1,0,21,92,236.8,0
2002,40,39,1,0,22,54,146.45,0
2002,40,39,1,0,23,65,164.45,0
2002,40,39,1,0,24,25,83.44,1
2007,50,57,3,1,4,29,193.68,0
2007,50,57,3,1,5,105,410.05,0
2007,50,57,3,1,6,189,656.05,0
2007,50,57,3,1,7,33,230.59,0
2007,50,57,3,1,8,56,180.84,0
2007,50,57,3,1,9,112,320.69,0
2007,50,57,3,1,10,90,295.69,0
2007,50,57,3,1,11,150,509.66,0
2007,50,57,3,1,12,117,423.63,0
2007,50,57,3,1,13,103,326.15,0
2007,50,57,3,1,14,97,494.28,0
2007,50,57,3,1,15,37,161.94,0
2007,50,57,3,1,16,104,474.37,0
2007,50,57,3,1,17,97,411.56,0
2007,50,57,3,1,18,163,561.23,0
2007,50,57,3,1,19,95,354.84,0
2007,50,57,3,1,20,121,416.25,0
2007,50,57,3,1,21,159,491.32,0
2007,50,57,3,1,22,189,776.21,0
2007,50,57,3,1,23,141,469.59,0
2007,50,57,3,1,24,151,529.02,0
2011,50,87,1,0,3,9,22.05,0
2011,50,87,1,0,4,11,30.97,0
2011,50,87,1,0,5,1,3.98,0
2011,50,87,1,0,6,6,14.14,0
2011,50,87,1,0,7,14,40.21,0
2011,50,87,1,0,8,13,32.71,0
2011,50,87,1,0,9,29,73.28,0
2011,50,87,1,0,10,27,66.43,0
2011,50,87,1,0,11,36,93.86,0
2011,50,87,1,0,12,21,48.27,0
2011,50,87,1,0,13,14,37.4,0
2011,50,87,1,0,14,40,108.43,0
2011,50,87,1,0,15,21,66.7,0
2011,50,87,1,0,16,26,90.43,0
2011,50,87,1,0,17,33,106.21,0
2011,50,87,1,0,18,31,92.55,0
2011,50,87,1,0,19,36,107.59,0
2011,50,87,1,0,20,19,50.79,0
2011,50,87,1,0,21,25,82.01,0
2011,50,87,1,0,22,19,50.04,0
2011,50,87,1,0,23,22,68.5,0
2011,50,87,1,0,24,11,63.03,0
2012,50,29,2,0,4,87,254.63,0
2012,50,29,2,0,5,154,444.65,0
2012,50,29,2,0,6,52,233.47,0
2012,50,29,2,0,7,100,322.92,0
2012,50,29,2,0,8,147,364.44,0
2012,50,29,2,0,9,224,517.15,0
2012,50,29,2,0,10,114,293.25,0
2012,50,29,2,0,11,41,154.99,0
2012,50,29,2,0,12,20,80.81,0
2012,50,29,2,0,13,109,260.92,0
2012,50,29,2,0,14,154,382.06,0
2012,50,29,2,0,15,169,517.38,0
2012,50,29,2,0,16,183,594.24,0
2012,50,29,2,0,17,230,654.95,0
2012,50,29,2,0,18,183,520.94,0
2012,50,29,2,0,19,146,425.02,0
2012,50,29,2,0,20,145,440.09,0
2012,50,29,2,0,21,211,581.16,0
2012,50,29,2,0,22,69,181.51,0
2012,50,29,2,0,23,254,923.99,0
2012,50,29,2,0,24,143,324.42,0
2017,50,87,2,0,4,14,32.87,0
2017,50,87,2,0,5,41,75.97,0
2017,50,87,2,0,6,93,215.25,0
2017,50,87,2,0,7,43,118.38,0
2017,50,87,2,0,8,127,290.1,0
2017,50,87,2,0,9,78,169.85,0
2017,50,87,2,0,10,85,179.96,0
2017,50,87,2,0,11,146,299.88,0
2017,50,87,2,0,12,73,193.21,0
2017,50,87,2,0,13,106,265.57,0
2017,50,87,2,0,14,131,319.11,0
2017,50,87,2,0,15,181,517.5,0
2017,50,87,2,0,16,206,625.5,0
2017,50,87,2,0,17,150,412.18,0
2017,50,87,2,0,18,112,388.1,0
2017,50,87,2,0,19,144,415.92,0
2017,50,87,2,0,20,201,503.02,0
2017,50,87,2,0,21,140,376.06,0
2017,50,87,2,0,22,129,441.29,0
2017,50,87,2,0,23,149,425.23,0
2017,50,87,2,0,24,231,620.2,0
2023,50,39,3,1,5,17,79.71,0
2023,50,39,3,1,6,4,12.88,0
2023,50,39,3,1,7,5,8.75,0
2023,50,39,3,1,8,11,47.55,0
2023,50,39,3,1,9,6,25.75,0
2023,50,39,3,1,10,13,76.91,0
2023,50,39,3,1,11,8,28.92,0
2023,50,39,3,1,12,27,148.73,0
2023,50,39,3,1,13,5,37.98,0
2023,50,39,3,1,14,25,69.42,0
2023,50,39,3,1,15,67,214.67,0
2023,50,39,3,1,16,37,115.68,0
2023,50,39,3,1,17,20,61.7,0
2023,50,39,3,1,18,21,90.04,0
2023,50,39,3,1,19,13,106.36,0
2023,50,39,3,1,20,21,73.81,0
2023,50,39,3,1,21,37,122.28,0
2023,50,39,3,1,22,22,113.92,0
2023,50,39,3,1,23,54,231.58,0
2023,50,39,3,1,24,16,90.3,0
2024,30,137,2,0,4,33,116.59,0
2024,30,137,2,0,5,56,200.54,0
2024,30,137,2,0,6,63,255.2,0
2024,30,137,2,0,7,62,252.45,0
2024,30,137,2,0,8,23,83.1,0
2024,30,137,2,0,9,66,299.52,0
2024,30,137,2,0,10,117,407.61,0
2024,30,137,2,0,11,67,232.63,0
2024,30,137,2,0,12,119,460.32,0
2024,30,137,2,0,13,25,110.32,0
2024,30,137,2,0,14,58,198.1,0
2024,30,137,2,0,15,95,468.24,0
2024,30,137,2,0,16,3,43.09,0
2024,30,137,2,0,17,28,94.42,0
2024,30,137,2,0,18,9,37.64,0
2024,30,137,2,0,19,42,143.55,0
2024,30,137,2,0,20,82,379.46,0
2024,30,137,2,0,21,23,127.87,0
2024,30,137,2,0,22,38,113.46,0
2024,30,137,2,0,23,96,433.45,0
2024,30,137,2,0,24,68,230.47,0
2030,40,87,1,0,5,13,26.44,0
2030,40,87,1,0,6,28,89.62,0
2030,40,87,1,0,7,36,76.88,0
2030,40,87,1,0,8,122,316.17,0
2030,40,87,1,0,9,23,51.19,0
2030,40,87,1,0,10,43,114.6,0
2030,40,87,1,0,11,48,193.95,0
2030,40,87,1,0,12,24,70.69,0
2030,40,87,1,0,13,74,152.7,0
2030,40,87,1,0,14,27,56.82,0
2030,40,87,1,0,15,38,153.41,0
2030,40,87,1,0,16,29,71.11,0
2030,40,87,1,0,17,15,82.79,0
2030,40,87,1,0,18,114,289.25,0
2030,40,87,1,0,19,51,119.46,0
2030,40,87,1,0,20,76,163.14,0
2030,40,87,1,0,21,108,249.46,0
2030,40,87,1,0,22,58,143.84,0
2030,40,87,1,0,23,38,98.9,0
2030,40,87,1,0,24,17,48.39,0
2040,30,29,1,0,4,4,32.87,1
2040,30,29,1,0,6,157,233.19,0
2040,30,29,1,0,7,163,309.81,0
2040,30,29,1,0,8,171,332.3,0
2040,30,29,1,0,9,114,227.07,0
2040,30,29,1,0,10,150,308.24,0
2040,30,29,1,0,11,125,291.68,0
2040,30,29,1,0,12,122,290.37,0
2040,30,29,1,0,13,101,230.12,0
2040,30,29,1,0,14,116,237.84,0
2040,30,29,1,0,15,37,64.95,0
2040,30,29,1,0,16,78,157.67,0
2040,30,29,1,0,17,32,66.2,0
2040,30,29,1,0,18,19,30.23,0
2040,30,29,1,0,19,5,8.16,0
2040,30,29,1,0,20,19,48.98,0
2040,30,29,1,0,21,9,31.62,0
2040,30,29,1,0,22,7,15.15,0
2040,30,29,1,0,23,4,14.77,0
2040,30,29,1,0,24,18,37.29,1
2041,40,39,2,0,5,2,17.84,0
2041,40,39,2,0,6,72,259.56,0
2041,40,39,2,0,7,57,194.74,0
2041,40,39,2,0,8,50,187.68,0
2041,40,39,2,0,9,39,142.28,0
2041,40,39,2,0,10,36,125.75,0
2041,40,39,2,0,11,23,60.74,0
2041,40,39,2,0,12,31,119.54,0
2041,40,39,2,0,13,84,276.68,0
2041,40,39,2,0,14,116,506.14,0
2041,40,39,2,0,15,53,253.58,0
2041,40,39,2,0,16,134,570.85,0
2041,40,39,2,0,17,144,614.71,0
2041,40,39,2,0,18,104,429.44,0
2041,40,39,2,0,19,110,433.12,0
2041,40,39,2,0,20,101,445.76,0
2041,40,39,2,0,21,114,499.36,0
2041,40,39,2,0,22,109,462.05,0
2041,40,39,2,0,23,65,250.29,0
2041,40,39,2,0,24,96,389.01,0
2050,40,29,6,3,2,39,119.79,0
2050,40,29,6,3,3,21,76.56,0
2050,40,29,6,3,4,70,210.55,0
2050,40,29,6,3,5,34,149.03,0
2050,40,29,6,3,6,25,99.58,0
2050,40,29,6,3,7,107,541.95,0
2050,40,29,6,3,8,98,483.77,0
2050,40,29,6,3,9,66,338.31,0
2050,40,29,6,3,10,57,177.1,0
2050,40,29,6,3,11,49,217.01,0
2050,40,29,6,3,12,115,533.39,0
2050,40,29,6,3,13,30,99.98,0
2050,40,29,6,3,14,92,421.19,0
2050,40,29,6,3,15,77,285.33,0
2050,40,29,6,3,16,30,102.02,0
2050,40,29,6,3,17,13,74.61,0
2050,40,29,6,3,18,62,159.1,0
2050,40,29,6,3,19,46,168.78,0
2050,40,29,6,3,20,43,191.05,0
2050,40,29,6,3,21,28,93.03,0
2050,40,29,6,3,22,38,102.53,0
2050,40,29,6,3,23,36,105.93,0
2050,40,29,6,3,24,95,370.92,0
2053,50,19,2,0,5,78,189.81,0
2053,50,19,2,0,6,145,324.69,0
2053,50,19,2,0,7,31,69.62,0
2053,50,19,2,0,8,32,141.53,0
2053,50,19,2,0,9,33,86.24,0
2053,50,19,2,0,10,63,160.16,0
2053,50,19,2,0,11,67,226.86,0
2053,50,19,2,0,12,59,151.53,0
2053,50,19,2,0,13,95,206.7,0
2053,50,19,2,0,14,95,212.62,0
2053,50,19,2,0,15,76,221.27,0
2053,50,19,2,0,16,82,216.46,0
2053,50,19,2,0,17,74,233.85,0
2053,50,19,2,0,18,35,88.96,0
2053,50,19,2,0,19,43,130.64,0
2053,50,19,2,0,20,48,145.27,0
2053,50,19,2,0,21,92,244.06,0
2053,50,19,2,0,22,47,112.31,0
2053,50,19,2,0,23,65,127.3,0
2053,50,19,2,0,24,25,61.46,1
2057,40,39,2,0,5,9,14.62,0
2057,40,39,2,0,6,17,57.14,0
2057,40,39,2,0,7,34,71.81,0
2057,40,39,2,0,8,63,166.77,0
2057,40,39,2,0,9,99,232.09,0
2057,40,39,2,0,10,50,131.35,0
2057,40,39,2,0,11,91,235.28,0
2057,40,39,2,0,12,64,232.89,0
2057,40,39,2,0,13,6,69.74,0
2057,40,39,2,0,14,73,205.88,0
2057,40,39,2,0,15,40,118.7,0
2057,40,39,2,0,16,31,78.26,0
2057,40,39,2,0,17,1,55,0
2057,40,39,2,0,18,75,293.18,0
2057,40,39,2,0,19,50,157.89,0
2057,40,39,2,0,20,104,340.7,0
2057,40,39,2,0,21,30,199.2,0
2057,40,39,2,0,22,26,91.28,0
2057,40,39,2,0,23,51,176.92,0
2057,40,39,2,0,24,49,178.31,0
2058,30,137,2,0,2,50,215.71,0
2058,30,137,2,0,3,84,428.2,0
2058,30,137,2,0,4,82,295.46,0
2058,30,137,2,0,5,86,286.93,0
2058,30,137,2,0,6,70,210.16,0
2058,30,137,2,0,7,52,173.59,0
2058,30,137,2,0,8,77,313.59,0
2058,30,137,2,0,9,58,247.74,0
2058,30,137,2,0,10,48,241.38,0
2058,30,137,2,0,11,72,247.1,0
2058,30,137,2,0,12,97,253.26,0
2058,30,137,2,0,13,75,199.81,0
2058,30,137,2,0,14,52,139.23,0
2058,30,137,2,0,15,50,234.93,0
2058,30,137,2,0,16,77,252.22,0
2058,30,137,2,0,17,58,150.35,0
2058,30,137,2,0,18,81,286.62,0
2058,30,137,2,0,19,70,268.17,0
